,house_links,house_type,house_price,address,area,bedrooms,parking_space,latitude,longitude
643,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-4-quartos-303m2/un90kh,Apartamento,5000000,"R. Peixoto Gomide, Jardim América",303,4,3,-23.5613405,-46.6577446
644,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-3-quartos-500m2/vhucts,Cobertura,8900000,"R. Padre João Manuel, Jardim América",500,3,2,-23.562846,-46.6634413
645,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-3-quartos-112m2/16mi0e4,Apartamento,1480000,"Alameda Franca, Jardim América",112,3,2,-23.5589031,-46.6671153
646,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-293m2/6pf23z,Apartamento,2590000,"R. Bela Cintra, Jardim América",293,4,2,-23.5571951,-46.6627533
647,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-56m2/16pcdju,Apartamento,1185000,"R. da Consolação, Jardim América",56,1,1,-23.5600355,-46.6671196
648,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-2-quartos-114m2/piardr,Apartamento,1579000,"Alameda Franca, Jardim América",114,2,1,-23.5611713,-46.6642061
649,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-1-quarto-55m2/1ql5ntl,Studio,750000,"Alameda Franca, Jardim América",55,1,1,-23.5609528,-46.6644561
650,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-3-quartos-158m2/4spuzj,Apartamento,1850000,"R. da Consolação, Jardim América",158,3,1,-23.5618185,-46.6695214
651,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-3-quartos-169m2/zm1e8e,Apartamento,2550000,"R. Haddock Lobo, Jardim América",169,3,1,-23.5625141,-46.6663206
652,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-120m2/10mo70o,Apartamento,1380000,"Alameda Itu, Jardim América",120,3,2,-23.5630436,-46.6604729
653,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-3-quartos-320m2/4anhjd,Apartamento,4100000,"Alameda Ministro Rocha Azevedo 619, Jardim América",320,3,3,-23.563077,-46.6610724
654,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-27m2/12rxr16,Studio,426000,"R. da Consolação, Jardim América",27,1,1,-23.559836,-46.6670197
655,https://loft.com.br/imovel/apartamento-alameda-gabriel-monteiro-da-silva-jardim-america-sao-paulo-1-quarto-62m2/1eswiwh,Apartamento,1499000,"Alameda Gabriel Monteiro da Silva, Jardim América",62,1,1,-23.56196832,-46.67383858
656,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-280m2/x7g7tg,Apartamento,3250000,"Alameda Jaú, Jardim América",280,3,2,-23.5614174,-46.6604938
657,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-45m2/1rx7uau,Apartamento,460000,"Alameda Jaú, Jardim América",45,1,1,-23.5596585,-46.662663
658,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-34m2/548w2m,Apartamento,636000,"Alameda Jaú, Jardim América",34,1,1,-23.559149,-46.6621006
659,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-3-quartos-150m2/9r1zem,Apartamento,4500000,"R. da Consolação, Jardim América",150,3,3,-23.5580173,-46.6654225
660,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-1-quarto-41m2/1b4sbzq,Conjugado,745000,"Alameda Ministro Rocha Azevedo, Jardim América",41,1,1,-23.5626214,-46.6601567
661,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-70m2/19pps2n,Conjugado,750000,"Alameda Lorena, Jardim América",70,1,1,-23.5668886,-46.6624209
662,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-28m2/1vw11ui,Conjugado,515000,"R. da Consolação, Jardim América",28,1,1,-23.5600355,-46.6671196
663,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-94m2/lc94jk,Apartamento,1291000,"R. Bela Cintra, Jardim América",94,2,1,-23.5595961,-46.6652476
664,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-1-quarto-122m2/1o3qk42,Apartamento,1850000,"R. Melo Alves, Jardim América",122,1,1,-23.5618118,-46.6711951
665,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-3-quartos-181m2/oa87z0,Apartamento,2500000,"Alameda Franca, Jardim América",181,3,3,-23.5639835,-46.6611588
666,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-3-quartos-151m2/15tfsji,Apartamento,2800000,"R. da Consolação, Jardim América",151,3,3,-23.5580173,-46.6654225
667,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1jrbxtg,Conjugado,430000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
668,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-1-quarto-26m2/2thuft,Apartamento,540000,"Alameda Lorena, Jardim América",26,1,1,-23.5669903,-46.6622532
669,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-4-quartos-328m2/ovo3lf,Duplex,3860000,"Alameda Franca, Jardim América",328,4,4,-23.5652636,-46.659659
670,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/1aosf95,Conjugado,440000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
671,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-300m2/cqrfwz,Apartamento,9000000,"R. Peixoto Gomide, Jardim América",300,3,2,-23.5686811,-46.6652077
672,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-6-quartos-320m2/ezywvj,Apartamento,2780000,"Alameda Tietê, Jardim América",320,6,2,-23.5615735,-46.6662632
673,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-30m2/brghsd,Studio,550000,"R. da Consolação, Jardim América",30,1,1,-23.559836,-46.6670197
674,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-3-quartos-190m2/1697che,Apartamento,3600000,"R. Padre João Manuel, Jardim América",190,3,1,-23.5639176,-46.6645099
675,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-3-quartos-160m2/1ryntdp,Apartamento,3200000,"R. Oscar Freire, Jardim América",160,3,2,-23.5609154,-46.6712797
676,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-4-quartos-276m2/1la7w79,Apartamento,3500000,"Alameda Franca, Jardim América",276,4,3,-23.5619633,-46.663456
677,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-3-quartos-134m2/19sohq5,Apartamento,1533000,"R. Bela Cintra 1332, Jardim América",134,3,1,-23.5579552,-46.663506
678,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-4-quartos-500m2/u33gu4,Apartamento,8900000,"R. Padre João Manuel, Jardim América",500,4,2,-23.562846,-46.6634413
679,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-4-quartos-262m2/1xuwb68,Apartamento,4750000,"Alameda Lorena, Jardim América",262,4,3,-23.5617831,-46.6682676
680,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-63m2/1vatq6k,Apartamento,1196000,"Alameda Ministro Rocha Azevedo, Jardim América",63,2,2,-23.5626214,-46.6601567
681,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-4-quartos-320m2/rqzkt0,Apartamento,4200000,"Alameda Ministro Rocha Azevedo, Jardim América",320,4,3,-23.563077,-46.6610724
682,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-3-quartos-100m2/1jafkfo,Apartamento,1380000,"R. Melo Alves, Jardim América",100,3,1,-23.5600063,-46.6691569
683,https://loft.com.br/imovel/apartamento-rua-barao-de-capanema-jardim-america-sao-paulo-4-quartos-450m2/r3kcqn,Cobertura,13300000,"R. Barão de Capanema, Jardim América",450,4,5,-23.5677878,-46.6655992
684,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-76m2/e0nf75,Apartamento,950000,"R. Bela Cintra, Jardim América",76,2,0,-23.5641247,-46.6702225
685,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-6-quartos-320m2/ezywvj,Apartamento,2780000,"Alameda Tietê, Jardim América",320,6,2,-23.5615735,-46.6662632
686,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-94m2/lc94jk,Apartamento,1291000,"R. Bela Cintra, Jardim América",94,2,1,-23.5595961,-46.6652476
687,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-3-quartos-181m2/oa87z0,Apartamento,2500000,"Alameda Franca, Jardim América",181,3,3,-23.5639835,-46.6611588
688,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-4-quartos-328m2/ovo3lf,Duplex,3860000,"Alameda Franca, Jardim América",328,4,4,-23.5652636,-46.659659
689,https://loft.com.br/imovel/apartamento-rua-barao-de-capanema-jardim-america-sao-paulo-4-quartos-450m2/r3kcqn,Cobertura,13300000,"R. Barão de Capanema, Jardim América",450,4,5,-23.5677878,-46.6655992
690,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-4-quartos-320m2/rqzkt0,Apartamento,4200000,"Alameda Ministro Rocha Azevedo, Jardim América",320,4,3,-23.563077,-46.6610724
691,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-1-quarto-66m2/tm08t4,Apartamento,1505000,"R. José Maria Lisboa, Jardim América",66,1,1,-23.5658172,-46.6603051
692,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-2-quartos-130m2/wm6kmj,Apartamento,1785000,"R. da Consolação, Jardim América",130,2,1,-23.5577059,-46.6652939
693,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-3-quartos-280m2/x7g7tg,Apartamento,3250000,"Alameda Jaú, Jardim América",280,3,2,-23.5614174,-46.6604938
694,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-4-quartos-329m2/z6xj15,Apartamento,6800000,"Alameda Ministro Rocha Azevedo, Jardim América",329,4,4,-23.5615241,-46.6596144
695,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-4-quartos-262m2/1xuwb68,Apartamento,4750000,"Alameda Lorena, Jardim América",262,4,3,-23.5617831,-46.6682676
696,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-3-quartos-188m2/16w45xh,Apartamento,2900000,"R. Oscar Freire, Jardim América",188,3,2,-23.5634031,-46.6685161
697,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-3-quartos-178m2/w3tgxu,Apartamento,2350000,"R. Padre João Manuel, Jardim América",178,3,1,-23.5623147,-46.6625959
698,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-3-quartos-167m2/13lo7x,Apartamento,2100000,"R. Haddock Lobo, Jardim América",167,3,2,-23.5637553,-46.6676257
699,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-2-quartos-166m2/ued5hk,Apartamento,3000000,"Alameda Tietê, Jardim América",166,2,2,-23.5598641,-46.6680594
700,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-4-quartos-500m2/u33gu4,Apartamento,8900000,"R. Padre João Manuel, Jardim América",500,4,2,-23.562846,-46.6634413
701,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-118m2/11u34ec,Apartamento,1890000,"Alameda Lorena, Jardim América",118,2,1,-23.560612,-46.6695811
702,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-3-quartos-210m2/11vsot0,Apartamento,3600000,"R. Melo Alves, Jardim América",210,3,2,-23.5631789,-46.6725297
703,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-3-quartos-128m2/1261qgt,Apartamento,1472000,"Alameda Casa Branca, Jardim América",128,3,2,-23.5648077,-46.6588319
704,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-3-quartos-195m2/15qfkty,Apartamento,2100000,"R. Bela Cintra, Jardim América",195,3,2,-23.5581704,-46.6635731
705,https://loft.com.br/imovel/apartamento-avenida-reboucas-jardim-america-sao-paulo-3-quartos-162m2/16l07la,Apartamento,2150000,"Av. Rebouças, Jardim América",162,3,1,-23.5604886,-46.6716427
706,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-45m2/181j4f6,Apartamento,435000,"Alameda Jaú, Jardim América",45,1,1,-23.559149,-46.6621006
707,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-1-quarto-30m2/1bftgw5,Studio,750000,"R. Melo Alves 268, Jardim América",30,1,1,-23.5599844,-46.6695885
708,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-179m2/1d63vj4,Apartamento,2100000,"R. José Maria Lisboa, Jardim América",179,3,1,-23.5647566,-46.661703
709,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-1-quarto-38m2/1felgtk,Conjugado,660000,"Alameda Franca, Jardim América",38,1,1,-23.5585706,-46.66768
710,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-1-quarto-42m2/1hwrha6,Conjugado,530000,"R. Haddock Lobo, Jardim América",42,1,1,-23.5595012,-46.6631188
711,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-130m2/1lech99,Apartamento,1480000,"R. Bela Cintra, Jardim América",130,4,2,-23.5589645,-46.6645715
712,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-2-quartos-117m2/1qwpa2w,Apartamento,2120000,"R. José Maria Lisboa, Jardim América",117,2,2,-23.5658172,-46.6603051
713,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-3-quartos-210m2/1spanrl,Apartamento,3600000,"R. Melo Alves, Jardim América",210,3,2,-23.5631789,-46.6725297
714,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-3-quartos-157m2/1u3li1n,Apartamento,1930000,"Alameda Lorena, Jardim América",157,3,1,-23.5626733,-46.6672397
715,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-1-quarto-31m2/1ufzin3,Studio,890000,"R. Melo Alves, Jardim América",31,1,0,-23.5599844,-46.6695885
716,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-2-quartos-62m2/1vk5hk4,Apartamento,1480000,"Alameda Ministro Rocha Azevedo, Jardim América",62,2,2,-23.5626214,-46.6601567
717,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-2-quartos-220m2/1x2mo94,Apartamento,4000000,"Alameda Franca, Jardim América",220,2,2,-23.5604996,-46.66539
718,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-2-quartos-79m2/1xdc4pr,Conjugado,1500000,"R. Haddock Lobo, Jardim América",79,2,2,-23.5595012,-46.6631188
719,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-23m2/1xf7vau,Apartamento,636000,"Alameda Jaú, Jardim América",23,1,1,-23.559149,-46.6621006
720,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-26m2/1xihz4u,Conjugado,367000,"R. da Consolação, Jardim América",26,1,1,-23.5600355,-46.6671196
721,https://loft.com.br/imovel/apartamento-rua-da-consolacao-jardim-america-sao-paulo-1-quarto-32m2/2wli0f,Cobertura,1000000,"R. da Consolação, Jardim América",32,1,0,-23.5583038,-46.6655703
722,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-294m2/3pee8p,Apartamento,3200000,"R. José Maria Lisboa, Jardim América",294,3,2,-23.5639601,-46.6626087
723,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-93m2/4dqtt3,Apartamento,1380000,"Alameda Lorena, Jardim América",93,2,1,-23.5647411,-46.6645471
724,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-3-quartos-180m2/7scvts,Apartamento,2200000,"Alameda Ministro Rocha Azevedo, Jardim América",180,3,4,-23.5622,-46.6603542
725,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-3-quartos-125m2/7wwa6w,Apartamento,2750000,"R. Bela Cintra, Jardim América",125,3,1,-23.5636939,-46.6694451
726,https://loft.com.br/imovel/apartamento-alameda-santos-jardim-america-sao-paulo-4-quartos-163m2/7xyzbg,Apartamento,1438880,"Alameda Santos, Jardim América",163,4,1,-23.5579518,-46.6627272
727,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/946egq,Conjugado,440000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
728,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-2-quartos-91m2/jbuu9v,Apartamento,910000,"Alameda Jaú, Jardim América",91,2,1,-23.5594654,-46.6626965
729,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-140m2/k5dqiv,Apartamento,1800000,"R. Bela Cintra, Jardim América",140,4,2,-23.5589645,-46.6645715
730,https://loft.com.br/imovel/apartamento-rua-tatui-jardim-america-sao-paulo-2-quartos-140m2/l9mgo8,Apartamento,2600000,"R. Tatuí, Jardim América",140,2,2,-23.566469,-46.6619119
731,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-2-quartos-215m2/la72rj,Cobertura,2240000,"Alameda Itu, Jardim América",215,2,2,-23.5579018,-46.6663075
732,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-3-quartos-230m2/m6urch,Apartamento,4000000,"R. Haddock Lobo, Jardim América",230,3,2,-23.562819,-46.666758
733,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-180m2/nqnbyi,Apartamento,2001000,"Alameda Itu, Jardim América",180,3,2,-23.5595168,-46.6644315
734,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-2-quartos-142m2/oslsic,Apartamento,1600000,"R. Bela Cintra, Jardim América",142,2,2,-23.5599256,-46.6653576
735,https://loft.com.br/imovel/apartamento-rua-melo-alves-jardim-america-sao-paulo-1-quarto-67m2/p7fk2c,Garden,1200000,"R. Melo Alves, Jardim América",67,1,0,-23.5621697,-46.6715763
736,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-3-quartos-117m2/rwocds,Apartamento,2270000,"R. Haddock Lobo, Jardim América",117,3,2,-23.5603373,-46.6641051
737,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-4-quartos-255m2/shj0ic,Apartamento,4290000,"R. Padre João Manuel, Jardim América",255,4,2,-23.5648718,-46.6658188
738,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-4-quartos-360m2/u1t9fx,Apartamento,5500000,"Alameda Casa Branca, Jardim América",360,4,4,-23.5652241,-46.6614247
739,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-24m2/upm4ey,Conjugado,410000,"Alameda Jaú, Jardim América",24,1,1,-23.559149,-46.6621006
740,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-4-quartos-214m2/v11f0y,Apartamento,2700000,"R. Haddock Lobo, Jardim América",214,4,3,-23.5624212,-46.6663846
741,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-3-quartos-142m2/v3k9qk,Apartamento,1170000,"R. Bela Cintra, Jardim América",142,3,2,-23.5599256,-46.6653576
742,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-40m2/vcj0rf,Apartamento,420000,"Alameda Jaú, Jardim América",40,1,1,-23.559149,-46.6621006
743,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-2-quartos-83m2/vtq892,Apartamento,1150000,"R. Haddock Lobo, Jardim América",83,2,0,-23.5630477,-46.6671128
744,https://loft.com.br/imovel/apartamento-avenida-paulista-jardim-america-sao-paulo-1-quarto-27m2/z4ko02,Conjugado,580000,"Av. Paulista, Jardim América",27,1,1,-23.5580873,-46.6608157
745,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-3-quartos-160m2/zb3ah9,Apartamento,2438000,"R. Padre João Manuel, Jardim América",160,3,2,-23.5630812,-46.6635964
746,https://loft.com.br/imovel/apartamento-avenida-paulista-jardim-america-sao-paulo-3-quartos-250m2/zuk5fy,Apartamento,2950000,"Av. Paulista, Jardim América",250,3,0,-23.5577149,-46.6610699
747,https://loft.com.br/imovel/apartamento-alameda-tiete-jardim-america-sao-paulo-3-quartos-180m2/idgdpd,Apartamento,2800000,"Alameda Tietê, Jardim América",180,3,1,-23.559866,-46.6682111
748,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-1-quarto-32m2/1kc0gcu,Conjugado,400000,"R. Padre João Manuel, Jardim América",32,1,1,-23.5604501,-46.6608288
749,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-1-quarto-45m2/110wwg8,Conjugado,950000,"Alameda Franca, Jardim América",45,1,1,-23.5596658,-46.6663811
750,https://loft.com.br/imovel/apartamento-alameda-ministro-rocha-azevedo-jardim-america-sao-paulo-4-quartos-364m2/6nxh9x,Apartamento,8800000,"Alameda Ministro Rocha Azevedo, Jardim América",364,4,6,-23.5622497,-46.6605648
751,https://loft.com.br/imovel/apartamento-rua-padre-joao-manuel-jardim-america-sao-paulo-4-quartos-247m2/1owy3wl,Apartamento,4700000,"R. Padre João Manuel, Jardim América",247,4,2,-23.5654882,-46.66586
752,https://loft.com.br/imovel/apartamento-rua-haddock-lobo-jardim-america-sao-paulo-3-quartos-220m2/1fdjp83,Apartamento,3200000,"R. Haddock Lobo, Jardim América",220,3,2,-23.5634631,-46.6675934
753,https://loft.com.br/imovel/apartamento-alameda-casa-branca-jardim-america-sao-paulo-3-quartos-340m2/1aioksp,Apartamento,5900000,"Alameda Casa Branca, Jardim América",340,3,3,-23.5649467,-46.6590009
754,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-3-quartos-260m2/14f2hiq,Apartamento,3900000,"Alameda Franca, Jardim América",260,3,4,-23.5632416,-46.6621844
755,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-3-quartos-108m2/1kyink3,Apartamento,1247000,"R. José Maria Lisboa 1377, Jardim América",108,3,1,-23.563446,-46.663349
756,https://loft.com.br/imovel/apartamento-avenida-paulista-jardim-america-sao-paulo-1-quarto-27m2/11xmppv,Conjugado,530000,"Av. Paulista, Jardim América",27,1,1,-23.5580873,-46.6608157
757,https://loft.com.br/imovel/apartamento-alameda-franca-jardim-america-sao-paulo-1-quarto-38m2/12bukfe,Conjugado,660000,"Alameda Franca, Jardim América",38,1,1,-23.5585706,-46.66768
758,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-160m2/1381scm,Apartamento,2500000,"R. Peixoto Gomide, Jardim América",160,3,2,-23.5631297,-46.6595924
759,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-2-quartos-105m2/13ejcc4,Apartamento,1600000,"R. Peixoto Gomide, Jardim América",105,2,1,-23.5657004,-46.661914
760,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-america-sao-paulo-4-quartos-350m2/14vo6l4,Apartamento,5350000,"R. José Maria Lisboa, Jardim América",350,4,2,-23.5645069,-46.6619242
761,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-4-quartos-315m2/165w8t0,Apartamento,3500000,"R. Peixoto Gomide, Jardim América",315,4,3,-23.5613405,-46.6577446
762,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-172m2/16y23kc,Apartamento,2189600,"Alameda Itu, Jardim América",172,3,2,-23.5630656,-46.6604243
763,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-100m2/195kx6,Apartamento,1290000,"R. Peixoto Gomide, Jardim América",100,3,1,-23.5656087,-46.6618112
764,https://loft.com.br/imovel/apartamento-rua-rio-preto-jardim-america-sao-paulo-3-quartos-260m2/1bkbkw,Apartamento,5980000,"R. Rio Preto, Jardim América",260,3,3,-23.5663638,-46.6661659
765,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-190m2/1byi3qu,Apartamento,1840000,"Alameda Itu, Jardim América",190,3,2,-23.5595168,-46.6644315
766,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-74m2/1bywgq9,Conjugado,1290000,"Alameda Lorena, Jardim América",74,2,1,-23.5663786,-46.6636685
767,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-2-quartos-74m2/1fab94d,Conjugado,1290000,"Alameda Lorena, Jardim América",74,2,1,-23.5663786,-46.6636685
768,https://loft.com.br/imovel/apartamento-rua-oscar-freire-jardim-america-sao-paulo-2-quartos-99m2/1fgdn7t,Apartamento,1650000,"R. Oscar Freire, Jardim América",99,2,1,-23.5643153,-46.6677466
769,https://loft.com.br/imovel/apartamento-alameda-itu-jardim-america-sao-paulo-3-quartos-225m2/1fxo5qq,Apartamento,4500000,"Alameda Itu, Jardim América",225,3,3,-23.5643965,-46.6590614
770,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-148m2/1l0tu7x,Apartamento,3200000,"R. Peixoto Gomide, Jardim América",148,3,3,-23.5645861,-46.6610292
771,https://loft.com.br/imovel/apartamento-rua-bela-cintra-jardim-america-sao-paulo-4-quartos-300m2/1lgys3a,Apartamento,7900000,"R. Bela Cintra, Jardim América",300,4,2,-23.562676,-46.6682988
772,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-america-sao-paulo-1-quarto-38m2/1mb0noj,Conjugado,430000,"Alameda Jaú, Jardim América",38,1,1,-23.559149,-46.6621006
773,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-128m2/1mk2bvz,Apartamento,2700000,"R. Peixoto Gomide, Jardim América",128,3,2,-23.5667729,-46.6637074
